,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
34,981727,https://www.airbnb.com/rooms/981727,20240917031409,2024-09-17,city scrape,"I 4 GATTI Guesthouse. Room 6, Quadruple 2° floor","4 Gatti is a guesthouse nestled within an enchanting old villa, boasting six rooms and surrounded by lush gardens. Situated in the picturesque residential neighborhood of via Audinot in Bologna, it offers tranquility and greenery while remaining conveniently close to the city center. By booking one of our private rooms, you gain access to our shared garden and common areas on the first floor, providing opportunities to relax and socialize with fellow guests","Audinot street is a beautiful boulevard full of old villas with garden in liberty style. Birds are cirping and the city traffic seems far.<br />We are located in the suburb of porta saragozza, 15 minutes of walk from the center, comfortably reachable from the train station with bus 33.<br />Along street Saragozza you can find many bars and pastry shops, a bank, a supermarket and many fruits and vegetables shops. From here starts the porch of S.Luca, with more than 650 arcades goes all the way to the top of the hill to the monastery dedicated to the virgin Mary. Throug this arcade (the longest in the world) pass the “way of the gods”, a trekking that goes from Bologna to Florence along the mountains between Emilia Romagna and Tuscany.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTgxNzI3/original/8fce60c6-6fb8-43cb-a700-537f7f381a22.jpeg,5234186,https://www.airbnb.com/users/show/5234186,Filippo,2013-02-26,"Bologna, Italy","Mi chiamo Filippo e sono nato a Bologna. Amo viaggiare e visto i pochi ostelli presenti a Bologna mi sono deciso ad aprirne uno mio nella vecchia casa di famiglia, sistemandola per ospitare viaggiatori e studenti che vogliono godersi questi bellissima piccola città. Mi piace creare una bella atmosfera in casa e sono sempre disponibile con aiuti e suggerimenti a rendere il vostro soggiorno il più piacevole possibile. Mi piace molto scrivere, il cinema, la musica, i fumetti e spesso sono in giro per i numerosi eventi che Bologna offre su questi argomenti. Amo l'Australia, il mare, pescare, le montagne e lo snowboard.",within a few hours,100%,76%,t,https://a0.muscache.com/im/users/5234186/profile_pic/1367944624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5234186/profile_pic/1367944624/original.jpg?aki_policy=profile_x_medium,,8,9,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,,44.49263,11.3271,Private room in villa,Private room,4,1.0,1 private bath,1.0,3.0,"[""Bed linens"", ""Dining table"", ""Fire extinguisher"", ""Breakfast"", ""Hangers"", ""Heating - split type ductless system"", ""Stove"", ""Essentials"", ""Sound system with aux"", ""Exterior security cameras on property"", ""Piano"", ""Iron"", ""Body soap"", ""Dishwasher"", ""Board games"", ""Extra pillows and blankets"", ""Wifi"", ""Sun loungers"", ""Wine glasses"", ""Refrigerator"", ""Lock on bedroom door"", ""Toaster"", ""Hot water"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Dishes and silverware"", ""First aid kit"", ""Cooking basics"", ""Freezer"", ""Self check-in"", ""Paid parking lot on premises \u2013 2 spaces"", ""AC - split type ductless system"", ""Backyard"", ""Record player"", ""Ping pong table"", ""Hammock"", ""Outdoor dining area"", ""Shower gel"", ""Cleaning available during stay"", ""Paid washer \u2013 In building"", ""Pets allowed"", ""Bidet"", ""Lockbox"", ""Microwave"", ""TV"", ""Central heating"", ""Hair dryer"", ""Kitchen"", ""Coffee maker""]",$154.00,1,1125,1,3,1125,1125,1.3,1125.0,,t,3,20,50,56,2024-09-17,38,0,0,2014-04-20,2023-06-26,4.79,4.78,4.71,4.82,4.89,4.71,4.61,,f,6,0,6,0,0.3
35,993645,https://www.airbnb.com/rooms/993645,20240917031409,2024-09-17,city scrape,Villa Benni An elegant mansion b&b,,,https://a0.muscache.com/pictures/19406659/e8f62927_original.jpg,5458518,https://www.airbnb.com/users/show/5458518,Marcella,2013-03-14,"Bologna, Italy",Sono di Bologna e assieme alla mia famiglia cerco di gestire le potenzialità della nostra location.,within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/c16249b1-48dd-4dda-a28f-8eb7a0582d80.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c16249b1-48dd-4dda-a28f-8eb7a0582d80.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Porto - Saragozza,,44.48867,11.31842,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,"[""Private backyard \u2013 Fully fenced"", ""Bed linens"", ""Luggage dropoff allowed"", ""Indoor fireplace"", ""Pets allowed"", ""Breakfast"", ""Shampoo"", ""TV"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Free parking on premises"", ""Hair dryer"", ""Hangers"", ""Kitchen"", ""Hot water"", ""Essentials""]",$135.00,1,365,1,1,365,365,1.0,365.0,,t,0,19,36,36,2024-09-17,153,23,2,2013-07-23,2024-09-05,4.93,4.9,4.96,4.94,4.92,4.86,4.83,037006-BB-00040,f,2,0,2,0,1.13
41,1076605,https://www.airbnb.com/rooms/1076605,20240917031409,2024-09-17,city scrape,ideal room for unibo-fiera   From dusk till dawn,Appartament at 8th and last floor with panorama of historical center and Bologna's hills. Historical center 15min by walk. Fair center 15min by walk. Fico Eataly World 15min by bicycle or bus. A single room with private panoramic balcony.,San Donato area,https://a0.muscache.com/pictures/airflow/Hosting-1076605/original/2a91de07-c34e-4084-ae18-a45c7eae990a.jpg,5923033,https://www.airbnb.com/users/show/5923033,Matteo&Tomoko,2013-04-14,"Bologna, Italy","- Giovane coppia sposata italo giapponese, amante dei viaggi, della musica, dello sport
-Young couple, married, italian-japanese with various living experience in abroad. Lover of travels and travelers. We like the music, films and sports. 
-世界各国に滞在経験があるイタリア人＆日本人夫婦。旅行好き旅行者好き。音楽、映画、スポーツ好き",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-5923033/original/59ef8bb7-e001-454f-b39e-898bdd026bb9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-5923033/original/59ef8bb7-e001-454f-b39e-898bdd026bb9.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",San Donato - San Vitale,,44.50072,11.37081,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Breakfast"", ""Clothing storage: closet"", ""Hangers"", ""Essentials"", ""Cleaning products"", ""City skyline view"", ""Piano"", ""Iron"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Free street parking"", ""Lock on bedroom door"", ""Drying rack for clothing"", ""Hot water"", ""Shampoo"", ""Dove body soap"", ""Room-darkening shades"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""First aid kit"", ""Shared patio or balcony"", ""Smoking allowed"", ""Host greets you"", ""Shower gel"", ""Cleaning available during stay"", ""Bidet"", ""Silk conditioner"", ""Elevator"", ""Hair dryer""]",$99.00,2,6,2,2,6,6,2.0,6.0,,t,21,51,66,249,2024-09-17,99,7,0,2013-05-20,2024-04-21,4.9,4.93,4.96,4.95,4.96,4.67,4.92,,f,1,0,1,0,0.72
42,1116883,https://www.airbnb.com/rooms/1116883,20240917031409,2024-09-17,city scrape,Room Airport,,,https://a0.muscache.com/pictures/45468457/b5d57c7d_original.jpg,6129734,https://www.airbnb.com/users/show/6129734,Manuel,2013-04-28,"Bologna, Italy",Adoro viaggiare...,within an hour,100%,15%,f,https://a0.muscache.com/im/users/6129734/profile_pic/1367167736/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6129734/profile_pic/1367167736/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Borgo Panigale - Reno,,44.52287,11.27813,Private room in condo,Private room,3,1.0,1 shared bath,1.0,1.0,"[""Dishes and silverware"", ""Free street parking"", ""Pets allowed"", ""Breakfast"", ""TV"", ""Heating"", ""Smoking allowed"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Hair dryer"", ""Coffee maker"", ""Refrigerator"", ""Lock on bedroom door"", ""Hot water"", ""Washer"", ""Essentials""]",$71.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,26,56,86,86,2024-09-17,209,2,0,2013-06-21,2023-11-12,4.48,4.49,4.41,4.73,4.83,4.44,4.54,,f,1,0,1,0,1.53
44,1149912,https://www.airbnb.com/rooms/1149912,20240917031409,2024-09-17,city scrape,Renting room in Bologna Airport,,,https://a0.muscache.com/pictures/88990721/7d488adc_original.jpg,6129693,https://www.airbnb.com/users/show/6129693,Manuel,2013-04-28,"Bologna, Italy","Sono una persona tranquilla che adora viaggiare....
I lived in Australia,New Zealand and South Africa.
I ve  been travelling in around 100 Countries.
I love Sharing Culture and learn about food around the world.
I also like trekking...",within a few hours,100%,13%,f,https://a0.muscache.com/im/users/6129693/profile_pic/1367165185/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6129693/profile_pic/1367165185/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Borgo Panigale - Reno,,44.51978,11.27588,Private room in rental unit,Private room,3,1.5,1.5 shared baths,1.0,0.0,"[""Bed linens"", ""Breakfast"", ""Clothing storage: closet"", ""Hangers"", ""Essentials"", ""Cleaning products"", ""Iron"", ""Body soap"", ""Extra pillows and blankets"", ""Wifi"", ""Free parking on premises"", ""Lock on bedroom door"", ""Drying rack for clothing"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Dishes and silverware"", ""Cooking basics"", ""Dedicated workspace"", ""Smoking allowed"", ""Washer"", ""Bidet"", ""Central heating"", ""Hair dryer"", ""Kitchen""]",$65.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,30,60,90,365,2024-09-17,166,2,0,2013-05-26,2023-10-03,4.32,4.32,4.29,4.6,4.78,4.27,4.27,,f,1,0,1,0,1.2
49,1222983,https://www.airbnb.com/rooms/1222983,20240917031409,2024-09-17,city scrape,In the heart and soul bologna,,,https://a0.muscache.com/pictures/18403070/407528c8_original.jpg,6670383,https://www.airbnb.com/users/show/6670383,Mario,2013-05-31,"Bologna, Italy","Hello, i'm Mario, I manage together with my business partner Andrea our two guest houses : Bologna Center Town and Bologna Old Town. I borned in a small and nice region called Molise, but I moved to Bologna many years ago' . I always worked in tourism and I like a lot. I love italian food and and discover nice places where you can taste the ancient and original italian delicatessen!!! ",a few days or more,0%,0%,f,https://a0.muscache.com/im/pictures/user/07a85622-2b2a-4f00-82c8-388140cc8ce5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/07a85622-2b2a-4f00-82c8-388140cc8ce5.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Porto - Saragozza,,44.49867,11.33771,Private room in bed and breakfast,Private room,2,0.0,0 baths,1.0,1.0,"[""Paid parking on premises"", ""Iron"", ""Shampoo"", ""TV"", ""Wifi"", ""Hair dryer"", ""Host greets you"", ""Hangers"", ""Hot water"", ""Essentials""]",$350.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,364,2024-09-17,5,0,0,2014-03-29,2016-03-23,4.2,4.2,4.6,4.6,4.8,4.2,4.0,,f,3,0,3,0,0.04
50,1250727,https://www.airbnb.com/rooms/1250727,20240917031409,2024-09-17,city scrape,In the heart and soul of Bologna,,,https://a0.muscache.com/pictures/18845076/6c142766_original.jpg,6670383,https://www.airbnb.com/users/show/6670383,Mario,2013-05-31,"Bologna, Italy","Hello, i'm Mario, I manage together with my business partner Andrea our two guest houses : Bologna Center Town and Bologna Old Town. I borned in a small and nice region called Molise, but I moved to Bologna many years ago' . I always worked in tourism and I like a lot. I love italian food and and discover nice places where you can taste the ancient and original italian delicatessen!!! ",a few days or more,0%,0%,f,https://a0.muscache.com/im/pictures/user/07a85622-2b2a-4f00-82c8-388140cc8ce5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/07a85622-2b2a-4f00-82c8-388140cc8ce5.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Porto - Saragozza,,44.49951,11.33786,Private room in bed and breakfast,Private room,2,,,1.0,,"[""Lock on bedroom door"", ""Paid parking off premises"", ""Elevator"", ""Portable fans""]",$500.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2024-09-17,19,0,0,2013-09-28,2018-03-27,4.37,4.47,4.74,4.84,4.84,4.63,4.05,,f,3,0,3,0,0.14
51,1250790,https://www.airbnb.com/rooms/1250790,20240917031409,2024-09-17,city scrape,In the heart and soul of Bologna,,,https://a0.muscache.com/pictures/18845627/9e489075_original.jpg,6670383,https://www.airbnb.com/users/show/6670383,Mario,2013-05-31,"Bologna, Italy","Hello, i'm Mario, I manage together with my business partner Andrea our two guest houses : Bologna Center Town and Bologna Old Town. I borned in a small and nice region called Molise, but I moved to Bologna many years ago' . I always worked in tourism and I like a lot. I love italian food and and discover nice places where you can taste the ancient and original italian delicatessen!!! ",a few days or more,0%,0%,f,https://a0.muscache.com/im/pictures/user/07a85622-2b2a-4f00-82c8-388140cc8ce5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/07a85622-2b2a-4f00-82c8-388140cc8ce5.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Porto - Saragozza,,44.49828,11.33821,Private room in bed and breakfast,Private room,2,,,1.0,1.0,"[""Breakfast"", ""TV"", ""Heating"", ""Wifi"", ""Elevator"", ""Air conditioning""]",$500.00,3,100,3,3,100,100,3.0,100.0,,t,30,60,90,365,2024-09-17,10,0,0,2013-07-27,2016-04-08,4.78,4.8,4.8,4.9,4.9,4.6,4.8,,f,3,0,3,0,0.07
53,1364242,https://www.airbnb.com/rooms/1364242,20240917031409,2024-09-17,city scrape,MAST AIRPORT proximity and 10 min from the CENTER,"Ciao i'm Massimo, you will have great hospitality and most cooperation.","The neighborhood is on average peripheral, outside the city center but still in the city, so public transportation and services are numerous. There are green areas as the park of the river Reno. Panoramic view on the hill of the basilica of San Luca, very impressive at night with its lighted arcades. Bologna is unique in the world with its 40 km of arcades.",https://a0.muscache.com/pictures/fda9e052-5394-49c8-9063-3ee87dce29f4.jpg,2005506,https://www.airbnb.com/users/show/2005506,Massimo,2012-03-25,"Bologna, Italy","Sono ospitale, ho molto rispetto delle persone e chiedo altrettanto.
Buona permanenza a Bologna !
I am friendly, i have much respect for people and I ask the same. 
Enjoy your stay in Bologna !",,,0%,f,https://a0.muscache.com/im/pictures/user/4d3adc9b-7a61-4ee6-b675-9d855d52d187.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4d3adc9b-7a61-4ee6-b675-9d855d52d187.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",Borgo Panigale - Reno,,44.50554,11.29359,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Fire extinguisher"", ""Breakfast"", ""TV with standard cable"", ""Hangers"", ""Stove"", ""Essentials"", ""Oven"", ""Dishwasher"", ""Iron"", ""Ethernet connection"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Patio or balcony"", ""Refrigerator"", ""Lock on bedroom door"", ""Hot water"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dishes and silverware"", ""First aid kit"", ""Cooking basics"", ""Pocket wifi"", ""Smoke alarm"", ""Smoking allowed"", ""Washer"", ""Long term stays allowed"", ""Microwave"", ""BBQ grill"", ""Hair dryer"", ""Kitchen"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Coffee maker""]",$39.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,1,2024-09-17,38,0,0,2013-09-13,2020-07-12,4.72,4.79,4.88,4.79,4.91,4.41,4.82,,f,1,0,1,0,0.28
57,1451862,https://www.airbnb.com/rooms/1451862,20240917031409,2024-09-17,city scrape,comode stanze private in elegante villa storica,"staying in this wonderful place will make you feel like a king in its castle surrounded by the tranquility of nature, the huge garden, the spectacular view and great fresh food contribute to make the experience unique and unforgettable",,https://a0.muscache.com/pictures/21745767/999fdc6c_original.jpg,5458518,https://www.airbnb.com/users/show/5458518,Marcella,2013-03-14,"Bologna, Italy",Sono di Bologna e assieme alla mia famiglia cerco di gestire le potenzialità della nostra location.,within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/c16249b1-48dd-4dda-a28f-8eb7a0582d80.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c16249b1-48dd-4dda-a28f-8eb7a0582d80.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Porto - Saragozza,,44.49032,11.31802,Private room in bed and breakfast,Private room,3,1.0,1 private bath,1.0,3.0,"[""Building staff"", ""Shower gel"", ""Indoor fireplace"", ""Iron"", ""Pets allowed"", ""Breakfast"", ""Shampoo"", ""Self check-in"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Hair dryer"", ""Hangers"", ""Lock on bedroom door"", ""Hot water"", ""Essentials""]",$205.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,19,29,29,2024-09-17,26,2,0,2014-01-03,2024-04-23,4.85,4.84,5.0,4.96,4.8,4.84,4.64,0376006-BB-00040,f,2,0,2,0,0.2
62,1571942,https://www.airbnb.com/rooms/1571942,20240917031409,2024-09-17,city scrape,Cozy apartment in a quiet area,Convenient and comfortable accommodation just close to the center of Bologna. <br />In my house you will feel right at home!,"The apartment is tiny but very cozy and welcoming, in a quiet position and convenient to reach the central train station, the city center with the University, Fiera District (MOTOR SHOW, COSMOPROF, LINEA PELLE, SANA, SAIE …), The Palazzo dei Congressi and Europaditorium Theatre",https://a0.muscache.com/pictures/23817106/62cb75c3_original.jpg,4594761,https://www.airbnb.com/users/show/4594761,Sara,2013-01-05,"Bologna, Italy","Ciao! Sono Sara, vivo a Bologna ma sono originaria di Lecce. Viaggiare è una delle attività che mi appassiona di più e per cui riesco a sacrificare molte cose che reputo non essenziali, per me viaggiare significa ampliare l'esperienza di vita, maturare uno sguardo più libero e profondo su me e sul mondo, nello stesso tempo mi fa ritornare bambina perchè mi predispongo alla conoscenza del nuovo con la curiosità e l' entusiasmo che forse nella routine quotidiana mi è venuta a mancare! Quando non viaggio......cerco di ritagliarmi lo stesso degli spazi in cui la mia mente può continuare a farlo, almeno metaforicamente, tramite i libri, la musica, il cinema che adoro!!! Queste cose mi aiutano a sentirmi viva, a percepirmi nella mia essenza più autentica, e chiaro, quando riesco a condividere tutto ciò con una o più persone che incontro lungo il cammino, l'esperienza diventa ancora più bella e interessante!
L'ospitalità, la cordialità e la disponibilità alla conoscenza sono caratteristiche che amo nelle persone e che fanno parte del mio modo d'essere. La condivisione espande l'esperienza di vita e arricchisce lo spirito! Benvenuta gente!
",within an hour,100%,74%,f,https://a0.muscache.com/im/pictures/user/05fb2b2a-39dc-4ef9-80cf-087c25fcdadb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05fb2b2a-39dc-4ef9-80cf-087c25fcdadb.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",Navile,,44.51813,11.33951,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Paid parking on premises"", ""Heating"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Host greets you"", ""Hangers"", ""Lock on bedroom door"", ""Hot water"", ""Essentials""]",$35.00,2,15,1,2,15,15,2.0,15.0,,t,4,16,46,306,2024-09-17,88,12,0,2013-09-25,2024-07-05,4.87,4.9,4.92,4.97,4.98,4.57,4.89,,f,1,0,1,0,0.66
63,1577979,https://www.airbnb.com/rooms/1577979,20240917031409,2024-09-17,city scrape,A room in Pasolini's house 2,"Small, cozy and silent room in a lived house (me and eventual other guests); location of the house is central and offers great food, museums and green places.<br />The room is equipped with queen size bed, night table, open wardrobe, secretary and chair. No locker. Furniture could be different from pictures.<br />Kitchen (available just for breakfast) and bathroom are shared, and must be kept clean.<br />I request you to read the rules of the house before booking and to strictly respect them all over the stay.","In the very nearby you have Via Saragozza and San Luca walking (UNESCO heritage) which is the 666 arches longest portico of the world, leading you to Santuario di San Luca; San Francesco Church with the Glossatori Tombs; the Collegio di Spagna with his beautiful portale; and Via del Pratello, famous street with a lot of bars, pubs and nightlife. The principal Bologna square, Piazza Maggiore, and all the main monuments are in a range of 10-15 minutes walking distance - Bologna historical center inside the walls is 45 minutes from wall to wall. You will be in the heart of the city!<br />Train station distance is around 20 minutes walking, airport 25 minutes by taxi or about an hour by public transportation.",https://a0.muscache.com/pictures/7c8efd25-781e-4b76-a7ef-88fad76eea63.jpg,467810,https://www.airbnb.com/users/show/467810,Eleonora,2011-03-28,"Bologna, Italy","I am an actress, a yoga student and teacher, a mother, a coffee addicted foodwinebeermankind lover and much more.
I am an upfront but hands off host. I really like to travel and I am passionate about cultures and countries, so I am happy to know more about my guests, but I also want to respect them and their personalities and make them feel at ease, so the first thing I do is smiling!
If I have time, it's a pleasure for me to hang out with the people I host; if not, anyway I do my best for them making themselves home, having a good time and making the most in amazing Bologna.
I am not perfect, my house's not perfect too! I decided to open the door to travellers to offer a different and genuine home stay, the good the bad and the weird.
If you are looking for a hotel standard maybe this is not the right accomodation for you. If you are that type of guest who feels the need to find every possible reason to report or complain about, please, stay elsewhere :) I really don't feel the urge to rate you as a guest, we are all humans raised in different environments and I think tolerance and acceptance of diversity is more important than rules. So please, if you book, don't feel the urge to rate me as a host as well, especially because I do everything by myself, from taking care of the house to the cleaning/washing, from communication to welcoming...a hard job and a lot of responsibility!
If you like me strongly believe in human beings, and find interesting to get in contact with people raised in different cultures, I'll be very happy to host you in my place, and the best review I could receive is if you feel home!",a few days or more,44%,51%,f,https://a0.muscache.com/im/users/467810/profile_pic/1358730088/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/467810/profile_pic/1358730088/original.jpg?aki_policy=profile_x_medium,,2,9,"['email', 'phone']",t,t,"Bologna, Emilia-Romagna, Italy",Porto - Saragozza,,44.49169,11.33361,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Bed linens"", ""Dining table"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Essentials"", ""Hot water kettle"", ""Cleaning products"", ""Body soap"", ""Heating"", ""Extra pillows and blankets"", ""Wifi"", ""Refrigerator"", ""Paid parking off premises"", ""Toaster"", ""Hot water"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dishes and silverware"", ""Books and reading material"", ""Smoking allowed"", ""Host greets you"", ""Single level home"", ""Children\u2019s books and toys"", ""Bidet"", ""Coffee"", ""Microwave"", ""Pets allowed"", ""Hair dryer"", ""Coffee maker""]",$39.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,14,34,58,58,2024-09-17,461,58,1,2013-09-06,2024-08-22,4.82,4.82,4.7,4.88,4.88,4.87,4.75,,f,2,0,2,0,3.43
